smiles,reorg,reorg_eV
c1cc2Cc3c4cc5Cccc5cc4[nH]c3c2[nH]1,0.00980647520009,0.26684791925972906
c1cnc2c(c1)Cc1ccCc12,0.0110947178,0.30190280394292
c1cc2Cc3cc4c(ccc5ccCc54)cc3c2o1,0.00823599120008,0.2241128509418569
c1cnc2c(c1)oc1ccsc12,0.011029982,0.30014125219480003
c1cnc2c(c1)[nH]c1c2oc2c3[nH]ccc3oc12,0.00989962150004,0.26938256048618847
c1cc2cnc3c(Cc4c5Cccc5Cc34)c2nn1,0.00975639379999,0.2654851342490479
c1cnc2ccoc2c1,0.0125240254,0.34079626476956
c1cc2ncc3c(ncc4c5Cccc5Cc34)c2o1,0.0101343377,0.27576951688977996
c1ccc2c(c1)ncc1c3[nH]c4cc[nH]c4c3Cc21,0.00958371620004,0.2607863350057684
c1cc2ccc3c4ncc5ccCc5c4oc3c2o1,0.0094838245999,0.2580681447177189
c1cc2nnc3c(ncc4ccCc43)c2s1,0.0105617444001,0.28739985156888115
c1cc2Cc3c(ccc4c3ncc3ccoc34)c2[nH]1,0.00844874960001,0.22990230486571214
c1cc2nnc3c(Cc4c5Cccc5Cc34)c2o1,0.0114697904,0.31210905449056003
c1cnc2c(c1)Cc1c2[nH]c2c3cnccc3[nH]c21,0.00816230389989,0.22210771634146675
c1cc2Cc3c4oc5ccnnc5c4Cc3c2cn1,0.0104358369999,0.28397373493907885
c1ccc2c(c1)[nH]c1ccoc12,0.010296209,0.2801742615826
c1cc2sc3c([nH]c4ccsc43)c2nn1,0.0103377948001,0.28130586942344116
c1ccc2c(c1)Cc1c3ccc4ccCc4c3oc21,0.00959579290009,0.26111495892150904
c1cc2cc3oc4c(oc5ccCc54)c3cc2o1,0.00994405789993,0.2705917371381552
c1cc2sc3c4nnccc4sc3c2cn1,0.00900049370011,0.24491603427117326
c1cnc2c(c1)oc1c3cnccc3sc21,0.00981151080009,0.266984944985569
c1cc2[nH]c3c4oc5ccCc5c4Cc3c2C1,0.010604321,0.2885584204594
c1cc2[nH]c3c(Cc4c5occc5Cc34)c2nn1,0.0103849405,0.2825887699217
c1cc2cnc3c4ccc5ccoc5c4Cc3c2[nH]1,0.00936317330002,0.25478505393616424
c1cc2ccc3c4sccc4sc3c2nn1,0.00973303190017,0.26484942424828595
c1cc2[nH]c3c4ccc5ccCc5c4nnc3c2[nH]1,0.00838500400005,0.22816769784696056
c1cnc2c(c1)[nH]c1c2cnc2c3Cccc3Cc21,0.00938814789993,0.25546464776415523
c1cc2ccc3cc4c(cc3c2C1)oc1ccCc14,0.00804497110005,0.21891492659190057
